Code,Name,Period,GeographicAreaName,Value,UnitType,State,Year
3.4.3,Major causes of death,2017,Eastern Melbourne,39.4,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,492.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,45.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,951.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,4.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,35.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,29.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,3.5,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,64.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Gippsland,668.8,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,1348.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,514.4,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,1277.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,587.8,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2625.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,1.5,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.5,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,3.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,5.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,8.4,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,16.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,5.6,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,15.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,6.8,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,31.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,190.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,389.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,141.5,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,387.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,165.8,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,776.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,3.6,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,6.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,3.3,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,4.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,3.5,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,10.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,27.1,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,53.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,19.3,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,49.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,23.2,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,102.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,1.3,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,3.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.8,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,8.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.2,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,11.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,16.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,33.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,12.4,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,32.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,14.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,65.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,6.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,13.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,6.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,19.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,6.6,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,32.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,1.7,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,5.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,1.4,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,7.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,27.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,57.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,26.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,63.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,27.6,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,120.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,71.1,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,104.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,40.7,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,83.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,55.7,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,187.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,19.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,40.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,27.1,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,78.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,24.3,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,118.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,220.8,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,467.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,154.6,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,350.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,184.4,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,817.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,32.6,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,65.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,26.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,61.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,28.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,126.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,0.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,65.7,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,140.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,59.0,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,151.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,61.7,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,291.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,5.7,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,10.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,2.4,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,6.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,3.9,DecimalOne,Gippsland,2017
3.4.3,Major causes of death,2017,Gippsland,16.0,DecimalZero,Gippsland,2017
3.4.3,Major causes of death,2017,Gold Coast,630.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,2107.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,422.5,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1847.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,517.9,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,3953.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,2.8,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,8.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,2.6,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,7.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,2.7,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,15.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,8.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,27.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,7.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,33.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,7.7,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,60.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,166.6,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,558.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,109.1,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,506.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,135.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1064.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,5.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,4.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,9.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,21.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,70.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,19.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,85.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,20.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,155.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,5.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,6.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,11.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,11.7,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,39.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,7.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,35.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,9.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,74.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,2.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,8.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,4.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,18.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,3.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,26.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.8,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,6.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.5,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,7.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1.7,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,13.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,20.7,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,71.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,13.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,58.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,16.7,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,129.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,58.9,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,180.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,29.8,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,111.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,43.8,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,291.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,33.3,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,112.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,36.1,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,179.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,35.2,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,291.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,215.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,733.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,123.6,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,503.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,164.9,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,1236.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,31.4,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,104.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,24.6,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,109.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,27.6,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,213.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalOne,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalZero,Gold Coast,2017
3.4.3,Major causes of death,2017,Gold Coast,0.0,DecimalOne,Gold Coast,2017
